Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
lambo uros,3,3,90,52,0.18,https://www.grange.co.uk/lamborghini/used-cars/lamborghini/urus,0,0,0.00,0.96,4840000,"[0,0,62,0,0,0,0,0,0,0,0,8]",2025-11-06,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, Discussions and forums",navigational,People also ask
bentley garage near me,12,12,90,26,1.40,https://www.grange.co.uk/bentley/find-a-dealer/bentley-chelmsford,0,0,0.00,0.95,19300000,"[28,28,15,28,21,28,28,34,34,21,28,34]",2025-09-05,"Local pack, Sitelinks, Ads top, Ads bottom, People also ask, Related searches, Ads middle",transactional,Organic
bentley garage near me,3,3,90,26,1.40,https://www.grange.co.uk/bentley/find-a-dealer/bentley-tunbridge-wells,0,0,0.00,0.95,19300000,"[28,28,15,28,21,28,28,34,34,21,28,34]",2025-09-05,"Local pack, Sitelinks, Ads top, Ads bottom, People also ask, Related searches, Ads middle",transactional,Organic
aston martin db11 second hand,29,29,90,10,0.18,https://www.grange.co.uk/aston-martin/used-cars/aston-martin/db11,0,0,0.00,0.42,616000,"[23,33,33,33,33,23,23,33,23,66,100,66]",2025-09-04,"Image pack, Sitelinks, Video, Image, Related searches",commercial,Image pack
aston martin db11 second hand,29,29,90,10,0.18,https://www.grange.co.uk/aston-martin/used-cars/aston-martin/db11?branch=aston-martin-edinburgh,0,0,0.00,0.42,616000,"[23,33,33,33,33,23,23,33,23,66,100,66]",2025-09-04,"Image pack, Sitelinks, Video, Image, Related searches",commercial,Organic
aston martin db11 second hand,5,5,90,10,0.18,https://www.grange.co.uk/aston-martin/used-cars/aston-martin/db11,3,0.01,0.00,0.42,616000,"[23,33,33,33,33,23,23,33,23,66,100,66]",2025-09-04,"Image pack, Sitelinks, Video, Image, Related searches",commercial,Organic
range rover cars and price,75,75,90,38,0.28,https://www.grange.co.uk/land-rover/new-cars,0,0,0.00,0.54,63200000,"[0,0,0,0,0,0,0,23,100,0,15,12]",2025-08-22,"Image pack, Sitelinks, Image, Video Carousel, Related searches, Discussions and forums, AI overview",commercial,Organic
range rover cars and price,42,42,90,38,0.28,https://www.grange.co.uk/land-rover/used-cars/land-rover,0,0,0.00,0.54,63200000,"[0,0,0,0,0,0,0,23,100,0,15,12]",2025-08-22,"Image pack, Sitelinks, Image, Video Carousel, Related searches, Discussions and forums, AI overview",commercial,Organic
jaguar e type second hand,72,72,90,18,0.00,https://www.grange.co.uk/jaguar/used-cars/jaguar,0,0,0.00,0.19,14600000,"[12,17,17,12,5,5,28,5,5,66,66,53]",2025-08-25,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
land rover station wagon,45,45,90,10,0.00,https://www.grange.co.uk/land-rover/used-cars/land-rover/station-wagon?page=4,0,0,0.00,0.79,26700000,"[35,50,64,64,78,50,78,64,78,78,64,50]",2025-09-10,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
rolls-royceprice,16,16,90,35,0.00,https://www.grange.co.uk/rolls-royce/used-cars/rolls-royce,0,0,0.00,0,91600000,"[0,0,0,0,100,0,0,0,0,0,0,0]",2025-09-09,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",commercial,Organic
lamburgini suv,27,27,90,57,0.43,https://www.grange.co.uk/lamborghini/new-cars/urus,0,0,0.00,0.88,113000000,"[0,0,0,0,0,100,0,0,0,0,0,0]",2025-08-18,"Image pack, Sitelinks, Video, People also ask, Related searches",navigational,Organic
mclaren 675 spider,46,46,90,23,0.00,https://www.grange.co.uk/mclaren/used-cars/mclaren/675lt-spider?branch=mclaren-hatfield%3F&perpage=,0,0,0.00,0.3,775000,"[64,50,50,78,50,50,50,64,64,78,100,100]",2025-09-06,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
grove motoring centre,73,73,90,19,0.00,https://www.grange.co.uk/,0,0,0.00,0.12,16000000,"[14,14,14,14,14,10,22,22,22,29,29,29]",2025-09-09,"Knowledge panel, Image pack, Sitelinks, Video, People also ask, Related searches",navigational,Organic
lamorghini,21,21,90,60,1.16,https://www.grange.co.uk/lamborghini/heritage,0,0,0.00,0.64,232000000,"[15,28,18,8,23,28,28,0,1,0,6,18]",2025-09-10,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,Organic
range rover in uk,33,33,90,43,0.94,https://www.grange.co.uk/land-rover,0,0,0.00,0.95,37200000,"[14,14,18,14,14,14,29,22,29,29,29,18]",2025-09-06,"Image pack, Sitelinks, Video, Image, Related searches",commercial,Organic
range rover in uk,16,16,90,43,0.94,https://www.grange.co.uk/land-rover/used-cars/land-rover,0,0,0.00,0.95,37200000,"[14,14,18,14,14,14,29,22,29,29,29,18]",2025-09-06,"Image pack, Sitelinks, Video, Image, Related searches",commercial,Organic
jaguar bracknell,62,62,90,14,1.48,https://www.grange.co.uk/jaguar,0,0,0.00,1,310000,"[2,2,9,4,2,5,5,4,100,4,5,2]",2025-09-04,"Knowledge panel, Image pack, Image, Related searches",transactional,Organic
laborgini,21,21,90,66,1.16,https://www.grange.co.uk/lamborghini/heritage,0,0,0.00,0.64,93100000,"[100,19,26,19,7,26,65,0,65,42,3,3]",2025-09-06,"Knowledge panel, Image pack, Sitelinks, Video, Related searches",navigational,Organic
lamborghini newest car,7,7,90,42,0.00,https://www.grange.co.uk/lamborghini/new-cars,0,0,0.00,0.06,201000000,"[66,66,52,52,42,42,33,14,14,23,33,52]",2025-08-26,"Image pack, Sitelinks, Video, People also ask, Related searches",navigational,Organic
darren car,70,70,90,8,0.00,https://www.grange.co.uk/darren-turner/highlights,0,0,0.00,0.1,37800000,"[10,7,10,7,10,10,7,7,7,12,10,12]",2025-08-28,"Image pack, Video, Image, People also ask, Related searches","commercial, informational",Organic
darren car,36,36,90,8,0.00,https://www.grange.co.uk/darren-turner/car-reviews,0,0,0.00,0.1,37800000,"[10,7,10,7,10,10,7,7,7,12,10,12]",2025-08-28,"Image pack, Video, Image, People also ask, Related searches","commercial, informational",Organic
range rover automatic price,55,55,90,16,0.62,https://www.grange.co.uk/land-rover/new-car-stock,0,0,0.00,0.72,57600000,"[34,53,34,34,42,65,19,7,3,100,26,11]",2025-10-26,"Video, Image, Ads bottom, People also ask, Related searches, AI overview",transactional,Organic
range rover automatic price,31,31,90,16,0.62,https://www.grange.co.uk/land-rover/used-cars/land-rover/range-rover,0,0,0.00,0.72,57600000,"[34,53,34,34,42,65,19,7,3,100,26,11]",2025-10-26,"Video, Image, Ads bottom, People also ask, Related searches, AI overview",transactional,Organic
estate cars jaguar,78,78,90,16,0.19,https://www.grange.co.uk/jaguar/used-cars/jaguar,0,0,0.00,1,10,"[41,64,52,64,64,52,52,82,52,64,41,64]",2025-11-09,"Local pack, Image pack, Video, Image, Video Carousel, People also ask, Related searches","informational, transactional",Organic
estate cars jaguar,76,76,90,16,0.19,https://www.grange.co.uk/jaguar/used-cars/jaguar,0,0,0.00,1,10,"[41,64,52,64,64,52,52,82,52,64,41,64]",2025-11-09,"Local pack, Image pack, Video, Image, Video Carousel, People also ask, Related searches","informational, transactional",Organic
estate cars jaguar,25,25,90,16,0.19,https://www.grange.co.uk/jaguar/used-cars/jaguar/estate,0,0,0.00,1,10,"[41,64,52,64,64,52,52,82,52,64,41,64]",2025-11-09,"Local pack, Image pack, Video, Image, Video Carousel, People also ask, Related searches","informational, transactional",Organic
used and approved jaguar,43,43,90,20,0.69,https://www.grange.co.uk/jaguar,0,0,0.00,0.76,13300000,"[33,42,33,23,9,100,52,52,14,33,33,66]",2025-08-22,"Image pack, Video, Image, Related searches",transactional,Organic
used and approved jaguar,11,11,90,20,0.69,https://www.grange.co.uk/jaguar/used-cars/jaguar,1,0,0.00,0.76,13300000,"[33,42,33,23,9,100,52,52,14,33,33,66]",2025-08-22,"Image pack, Video, Image, Related searches",transactional,Organic
rolls royce motoren,18,18,90,60,0.00,https://www.grange.co.uk/rolls-royce/heritage,0,0,0.00,0.1,3590000,"[64,100,100,100,100,7,0,100,78,0,0,78]",2025-09-07,"Image pack, Sitelinks, Video, Image, Related searches, AI overview",informational,Organic
rolls royce range,13,13,90,47,0.41,https://www.grange.co.uk/rolls-royce,0,0,0.00,0.66,56100000,"[41,41,52,41,41,41,41,29,82,64,41,64]",2025-09-04,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
rolls royce range,7,7,90,47,0.41,https://www.grange.co.uk/rolls-royce/new-cars,0,0,0.00,0.66,56100000,"[41,41,52,41,41,41,41,29,82,64,41,64]",2025-09-04,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
jaguar job vacancies,40,40,90,16,0.29,https://careers.grange.co.uk/jaguar,0,0,0.00,0.05,6310000,"[66,33,33,66,52,9,9,100,66,23,52,14]",2025-09-06,"Image pack, Sitelinks, Video, Jobs search, People also ask, Related searches",commercial,Organic
jaguar job vacancies,25,25,90,16,0.29,https://careers.grange.co.uk/vacancies,0,0,0.00,0.05,6310000,"[66,33,33,66,52,9,9,100,66,23,52,14]",2025-09-06,"Image pack, Sitelinks, Video, Jobs search, People also ask, Related searches",commercial,Organic
alpine 290gts,49,49,90,33,1.34,https://www.grange.co.uk/alpine/new-cars/a290/gt,0,0,0.00,0.65,49,"[0,0,43,6,12,100,34]",2025-08-21,"Image pack, Video, Image, People also ask, Related searches, Discussions and forums","commercial, informational",Organic
roll royce phantom,36,36,90,46,0.30,https://www.grange.co.uk/rolls-royce/new-cars/phantom,0,0,0.00,0.44,19600000,"[6,5,6,3,5,3,24,1,3,3,6,8]",2025-08-23,"Top stories, Image pack, Sitelinks, Video, Image, People also ask, Related searches, Discussions and forums","informational, transactional",Organic
roll royce phantom,18,18,90,46,0.30,https://www.grange.co.uk/rolls-royce/new-cars/phantom/phantom-ewb,0,0,0.00,0.44,19600000,"[6,5,6,3,5,3,24,1,3,3,6,8]",2025-08-23,"Top stories, Image pack, Sitelinks, Video, Image, People also ask, Related searches, Discussions and forums","informational, transactional",Organic
triumph thruxton rs for sale,46,46,90,7,0.13,https://www.grange.co.uk/triumph/new-bikes/special-editions/thruxton-rs-chrome-edition,0,0,0.00,0.21,86,"[42,42,42,52,23,23,23,42,42,66,66,42]",2025-08-26,"Image pack, Video, Image, Related searches",transactional,Organic
range rover finance uk,37,37,90,18,2.07,https://www.grange.co.uk/finance,0,0,0.00,1,15500000,"[42,42,34,65,42,80,34,26,26,34,15,7]",2025-08-16,"Image pack, Related searches",commercial,Organic
bentley 4 by 4,84,84,90,24,1.13,https://www.grange.co.uk/bentley/used-cars/bentley,0,0,0.00,1,197000000,"[42,42,33,33,33,42,52,42,66,42,33,66]",2025-11-11,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, People also ask, Related searches, AI overview",transactional,Organic
buy a range rover sport,44,44,90,21,0.26,https://www.grange.co.uk/land-rover/used-cars/land-rover/range-rover-sport,0,0,0.00,1,175000000,"[17,17,64,64,41,82,82,29,52,82,11,100]",2025-08-23,"Knowledge panel, Image pack, Sitelinks, Video, Image, Related searches, Discussions and forums",transactional,Organic
bentley used for sale uk,22,22,90,25,0.33,https://www.grange.co.uk/bentley/used-cars/bentley,0,0,0.00,1,20900000,"[65,34,80,34,34,34,42,0,0,15,0,100]",2025-08-17,"Image pack, Sitelinks, Video, Image, Related searches",transactional,Organic
brentwood car dealers,91,91,90,31,0.92,https://www.grange.co.uk/aston-martin/find-a-dealer/aston-martin-brentwood,0,0,0.00,0.82,1450000,"[43,34,6,21,21,21,34,43,34,28,43,28]",2025-09-08,"Local pack, Image pack, Sitelinks, Video, Image, Find results on, Related searches",commercial,Image pack
brentwood car dealers,91,91,90,31,0.92,https://www.grange.co.uk/jaguar/find-a-dealer/jaguar-brentwood,0,0,0.00,0.82,1450000,"[43,34,6,21,21,21,34,43,34,28,43,28]",2025-09-08,"Local pack, Image pack, Sitelinks, Video, Image, Find results on, Related searches",commercial,Image pack
brentwood car dealers,12,12,90,31,0.92,https://www.grange.co.uk/aston-martin/find-a-dealer/aston-martin-brentwood,0,0,0.00,0.82,1450000,"[43,34,6,21,21,21,34,43,34,28,43,28]",2025-09-08,"Local pack, Image pack, Sitelinks, Video, Image, Find results on, Related searches",commercial,Organic
brentwood car dealers,7,7,90,31,0.92,https://www.grange.co.uk/jaguar/find-a-dealer/jaguar-brentwood,1,0,0.00,0.82,1450000,"[43,34,6,21,21,21,34,43,34,28,43,28]",2025-09-08,"Local pack, Image pack, Sitelinks, Video, Image, Find results on, Related searches",commercial,Organic
how much is a new bentley,22,22,90,28,1.07,https://www.grange.co.uk/bentley/new-cars/continental-gt,0,0,0.00,0.26,137000000,"[35,50,64,64,50,50,64,50,64,64,64,78]",2025-09-03,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
defender black edition,82,82,90,15,3.72,https://www.grange.co.uk/land-rover/news/news-octa-black,0,0,0.00,0.96,116000000,"[3,3,2,1,1,7,5,5,5,5,5,5]",2025-09-03,"Image pack, Video, Image, People also ask, Related searches, Discussions and forums",informational,Organic
motor range warranty,43,43,90,15,2.00,https://www.grange.co.uk/finance,0,0,0.00,0.25,221000000,"[11,64,64,64,100,29,82,52,41,52,64,64]",2025-09-09,"Image pack, Sitelinks, People also ask, Related searches, AI overview",informational,Organic
aston martins db11,45,45,90,17,0.13,https://www.grange.co.uk/aston-martin/used-cars/aston-martin/db11?branch=aston-martin-hatfield%3F&category=,0,0,0.00,0.87,5060000,"[0,0,0,0,100,0,11,0,0,0,0,0]",2025-10-23,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
aston martins db11,36,36,90,17,0.13,https://www.grange.co.uk/aston-martin/new-cars/db11,0,0,0.00,0.87,5060000,"[0,0,0,0,100,0,11,0,0,0,0,0]",2025-10-23,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
aston martins db11,6,6,90,17,0.13,https://www.grange.co.uk/aston-martin/used-cars/aston-martin/db11,0,0,0.00,0.87,5060000,"[0,0,0,0,100,0,11,0,0,0,0,0]",2025-10-23,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
mansory cullinan price,57,57,90,11,0.00,https://www.grange.co.uk/rolls-royce/new-cars/cullinan/cullinan-black-badge,0,0,0.00,0.24,861000,"[41,41,64,64,41,100,41,29,41,29,41,52]",2025-09-04,"Image pack, Sitelinks, Video, Image, Related searches, Discussions and forums, AI overview",transactional,Organic
650s mclaren spider,78,33,90,32,0.04,https://www.grange.co.uk/mclaren/used-cars/mclaren/650s-spider,0,0,0.00,0.69,1380000,"[53,34,28,34,34,0,0,0,65,43,0,0]",2025-11-13,"Video, Image, Video Carousel, People also ask, Discussions and forums, AI overview",informational,Organic
range rover 2020 for sale,87,87,90,12,0.31,https://www.grange.co.uk/land-rover/used-cars/land-rover,0,0,0.00,1,90,"[21,50,35,78,78,100,78,78,78,28,50,50]",2025-08-22,"Image pack, Video, Image, Related searches, AI overview",transactional,Organic
f type jaguar used,12,12,90,17,0.39,https://www.grange.co.uk/jaguar/used-cars/jaguar/f-type,1,0,0.00,0.97,58100000,"[33,42,33,33,33,42,42,52,80,52,42,42]",2025-09-08,"Image pack, Video, Image, Related searches, Discussions and forums",commercial,Organic
land rover jaguar dealership,37,37,90,51,1.51,https://www.grange.co.uk/land-rover,0,0,0.00,0.62,36200000,"[64,52,41,64,64,52,41,41,64,100,23,0]",2025-09-03,"Local pack, Sitelinks, Image, Video Carousel, Related searches",commercial,Organic
rr phantom extended,10,10,90,25,0.00,https://www.grange.co.uk/rolls-royce/used-cars/rolls-royce/phantom-extended-wheelbase,1,0,0.00,0.18,4460000,"[64,50,64,50,64,50,50,50,64,78,100,78]",2025-08-30,"Image pack, Sitelinks, Video, Image, Related searches, Discussions and forums",informational,Organic
range rover the car,75,75,90,50,0.48,https://www.grange.co.uk/land-rover/used-cars/land-rover,0,0,0.00,0.8,148000000,"[29,29,29,29,29,41,41,29,100,82,64,64]",2025-09-04,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
range rover the car,17,17,90,50,0.48,https://www.grange.co.uk/land-rover,0,0,0.00,0.8,148000000,"[29,29,29,29,29,41,41,29,100,82,64,64]",2025-09-04,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
continental gt speed,22,22,90,26,1.43,https://www.grange.co.uk/bentley/new-cars/continental-gt,0,0,0.00,0.8,42500000,"[14,29,29,22,22,14,29,14,18,10,18,14]",2025-10-30,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches, AI overview","commercial, informational",Organic
continental gt speed,7,7,90,26,1.43,https://www.grange.co.uk/bentley/new-cars/continental-gt/speed-edition-12,0,0,0.00,0.8,42500000,"[14,29,29,22,22,14,29,14,18,10,18,14]",2025-10-30,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches, AI overview","commercial, informational",Organic
land rover discovery auto,79,79,90,22,0.45,https://www.grange.co.uk/land-rover/used-cars/land-rover/discovery-sport,0,0,0.00,0.94,37600000,"[14,78,14,78,78,100,78,50,78,50,50,14]",2025-08-26,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",commercial,Organic
land rover service guildford,41,41,90,22,2.38,https://www.grange.co.uk/land-rover/servicing,0,0,0.00,0.63,78,"[4,4,11,3,11,5,11,11,11,4,11,11]",2025-09-03,"Knowledge panel, Sitelinks, Related searches",navigational,Organic
ford range rover,39,39,90,67,0.91,https://www.grange.co.uk/land-rover/used-cars/ford?branch=land-rover-barnet,0,0,0.00,0.21,132000000,"[50,64,64,64,50,64,64,50,64,64,78,100]",2025-08-21,"Image pack, Sitelinks, Video, Image, People also ask, FAQ, Related searches, AI overview",informational,Organic
ford range rover,20,20,90,67,0.91,https://www.grange.co.uk/land-rover/used-cars/ford?branch=land-rover-woodford,0,0,0.00,0.21,132000000,"[50,64,64,64,50,64,64,50,64,64,78,100]",2025-08-21,"Image pack, Sitelinks, Video, Image, People also ask, FAQ, Related searches, AI overview",informational,Organic
used bentley continental flying spur,32,32,90,14,0.23,https://www.grange.co.uk/bentley/used-cars/bentley,0,0,0.00,0.58,1950000,"[53,42,34,26,26,26,34,11,15,53,100,53]",2025-08-26,"Image pack, Sitelinks, Image, Video Carousel, Related searches",commercial,Organic
mclaren origin,5,5,90,35,0.00,https://www.grange.co.uk/mclaren/heritage,2,0.01,0.00,0.03,11300000,"[78,50,78,78,64,78,50,50,100,78,100,64]",2025-09-02,"Image pack, Sitelinks, Video, Related searches, AI overview",informational,Organic
